primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
thrnig1,['wlwwar'],['song'],49.9197,18.8185,Luscinia luscinia,Thrush Nightingale,Szymon Pławecki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/312871,thrnig1/XC312871.ogg
thrnig1,[],"['adult', 'male', 'song']",56.5628,9.0056,Luscinia luscinia,Thrush Nightingale,Christian Bøggild,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/658013,thrnig1/XC658013.ogg
thrnig1,[],['alarm call'],56.1377,47.353,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/494903,thrnig1/XC494903.ogg
thrnig1,[],"['male', 'song']",54.069,23.084,Luscinia luscinia,Thrush Nightingale,Antoni Knychała,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/376998,thrnig1/XC376998.ogg
thrnig1,[],"['male', 'song']",57.715,11.6357,Luscinia luscinia,Thrush Nightingale,Bengt Karlsson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/178171,thrnig1/XC178171.ogg
thrnig1,[],[''],59.7626,17.5811,Luscinia luscinia,Thrush Nightingale,Jeremy Crump,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/729171,thrnig1/XC729171.ogg
thrnig1,[],['song'],1.5371,35.4572,Luscinia luscinia,Thrush Nightingale,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/396432,thrnig1/XC396432.ogg
thrnig1,[],"['adult', 'sex uncertain', 'song']",57.9405,26.3026,Luscinia luscinia,Thrush Nightingale,Marju Varblane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/651887,thrnig1/XC651887.ogg
thrnig1,[],[''],39.7902,30.4507,Luscinia luscinia,Thrush Nightingale,Tora BENZEYEN,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/723026,thrnig1/XC723026.ogg
thrnig1,[],['song'],58.5264,13.8637,Luscinia luscinia,Thrush Nightingale,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/110335,thrnig1/XC110335.ogg
thrnig1,[],"['sex uncertain', 'song']",51.5336,21.9022,Luscinia luscinia,Thrush Nightingale,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/667597,thrnig1/XC667597.ogg
thrnig1,[],"['life stage uncertain', 'sex uncertain', 'song']",59.8302,17.6621,Luscinia luscinia,Thrush Nightingale,Max Karlsson,Creative Commons Attribution-ShareAlike 4.0,5.0,https://www.xeno-canto.org/655262,thrnig1/XC655262.ogg
thrnig1,['wlwwar'],['song'],60.2146,25.0101,Luscinia luscinia,Thrush Nightingale,Hannu Varkki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/669907,thrnig1/XC669907.ogg
thrnig1,[],['song'],51.223,22.5711,Luscinia luscinia,Thrush Nightingale,Marek Gajowiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/316860,thrnig1/XC316860.ogg
thrnig1,[],"['adult', 'male', 'song']",56.086,47.2779,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/560270,thrnig1/XC560270.ogg
thrnig1,[],['song'],54.6666,46.6651,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/490314,thrnig1/XC490314.ogg
thrnig1,[],['song'],63.7764,19.9284,Luscinia luscinia,Thrush Nightingale,Dag Österlund,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/655344,thrnig1/XC655344.ogg
thrnig1,[],"['adult', 'song']",47.1775,27.6116,Luscinia luscinia,Thrush Nightingale,Lucian Fasola,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/553801,thrnig1/XC553801.ogg
thrnig1,[],"['alarm call', 'call']",53.6267,22.7876,Luscinia luscinia,Thrush Nightingale,Vincent Palomares,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/546937,thrnig1/XC546937.ogg
thrnig1,['wlwwar'],"['male', 'song']",61.5644,29.5609,Luscinia luscinia,Thrush Nightingale,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/319070,thrnig1/XC319070.ogg
thrnig1,[],['song'],52.2638,6.6445,Luscinia luscinia,Thrush Nightingale,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471267,thrnig1/XC471267.ogg
thrnig1,[],['song'],51.223,22.5711,Luscinia luscinia,Thrush Nightingale,Marek Gajowiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/316858,thrnig1/XC316858.ogg
thrnig1,[],"['alarm call', 'autumn subsong', 'call']",43.1905,40.385,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/193331,thrnig1/XC193331.ogg
thrnig1,[],"['adult', 'male', 'song']",53.4721,22.6577,Luscinia luscinia,Thrush Nightingale,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/551918,thrnig1/XC551918.ogg
thrnig1,['wlwwar'],['song'],60.1113,24.4577,Luscinia luscinia,Thrush Nightingale,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/243474,thrnig1/XC243474.ogg
thrnig1,['wlwwar'],['song'],53.133,14.3499,Luscinia luscinia,Thrush Nightingale,Annette Hamann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/417611,thrnig1/XC417611.ogg
thrnig1,[],['alarm call'],56.0792,47.1804,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/200479,thrnig1/XC200479.ogg
thrnig1,[],"['shy song', 'song']",58.3971,26.5377,Luscinia luscinia,Thrush Nightingale,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/575285,thrnig1/XC575285.ogg
thrnig1,[],['song'],60.5087,27.6861,Luscinia luscinia,Thrush Nightingale,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/650939,thrnig1/XC650939.ogg
thrnig1,[],['song'],51.3506,23.0467,Luscinia luscinia,Thrush Nightingale,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/134265,thrnig1/XC134265.ogg
thrnig1,[],[''],49.634,26.2213,Luscinia luscinia,Thrush Nightingale,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/734790,thrnig1/XC734790.ogg
thrnig1,[],['song'],56.0843,47.2708,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/494880,thrnig1/XC494880.ogg
thrnig1,[],"['adult', 'male', 'song']",46.3666,25.7905,Luscinia luscinia,Thrush Nightingale,Csont-Kelemen Mátyás,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/663083,thrnig1/XC663083.ogg
thrnig1,[],['song'],58.0153,24.7156,Luscinia luscinia,Thrush Nightingale,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/179283,thrnig1/XC179283.ogg
thrnig1,[],['song'],53.93921,13.40899,Luscinia luscinia,Thrush Nightingale,Rombout de Wijs,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/611037,thrnig1/XC611037.ogg
thrnig1,[],['song'],56.0839,47.2557,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/573380,thrnig1/XC573380.ogg
thrnig1,[],"['adult', 'male', 'song']",55.8157,46.9801,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/561496,thrnig1/XC561496.ogg
thrnig1,[],['song'],58.6522,25.0541,Luscinia luscinia,Thrush Nightingale,FlackoWeasel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/563324,thrnig1/XC563324.ogg
thrnig1,[],['song'],52.7167,23.8334,Luscinia luscinia,Thrush Nightingale,Mathias Ritschard,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/129509,thrnig1/XC129509.ogg
thrnig1,[],['song'],53.004,18.5758,Luscinia luscinia,Thrush Nightingale,Michaël Bridoux,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/355332,thrnig1/XC355332.ogg
thrnig1,[],['song'],58.408,12.6608,Luscinia luscinia,Thrush Nightingale,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/186525,thrnig1/XC186525.ogg
thrnig1,[],['call'],58.3971,26.5377,Luscinia luscinia,Thrush Nightingale,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/575397,thrnig1/XC575397.ogg
thrnig1,[],['song'],56.7153,46.9215,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/444369,thrnig1/XC444369.ogg
thrnig1,[],"['adult', 'alarm call', 'call', 'sex uncertain']",54.6069,18.8043,Luscinia luscinia,Thrush Nightingale,Mikołaj Koss,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/654709,thrnig1/XC654709.ogg
thrnig1,[],['alarm call'],56.2423,25.3299,Luscinia luscinia,Thrush Nightingale,Kaspars Funts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381479,thrnig1/XC381479.ogg
thrnig1,[],['song'],60.1116,24.4715,Luscinia luscinia,Thrush Nightingale,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/243497,thrnig1/XC243497.ogg
thrnig1,['wlwwar'],['song'],61.5644,29.5609,Luscinia luscinia,Thrush Nightingale,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/375944,thrnig1/XC375944.ogg
thrnig1,[],"['Subsong', 'song']",58.6411,5.6241,Luscinia luscinia,Thrush Nightingale,Sigmar Lode,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/371746,thrnig1/XC371746.ogg
thrnig1,[],"['male', 'song']",56.1394,47.3511,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/132900,thrnig1/XC132900.ogg
thrnig1,[],['song'],58.9306,23.4721,Luscinia luscinia,Thrush Nightingale,Graham Catley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/243985,thrnig1/XC243985.ogg
thrnig1,[],"['a very untypical song', 'probably throat defect']",41.4498,45.2151,Luscinia luscinia,Thrush Nightingale,Marcin Sołowiej,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/135038,thrnig1/XC135038.ogg
thrnig1,[],"['male', 'song']",51.3458,23.0095,Luscinia luscinia,Thrush Nightingale,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/420197,thrnig1/XC420197.ogg
thrnig1,[],"['male', 'song']",56.092,47.2613,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/194398,thrnig1/XC194398.ogg
thrnig1,[],"['adult', 'call', 'sex uncertain']",-2.9858,37.5975,Luscinia luscinia,Thrush Nightingale,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/690364,thrnig1/XC690364.ogg
thrnig1,[],"['adult', 'song']",53.0764,14.339,Luscinia luscinia,Thrush Nightingale,Stephan Risch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/650409,thrnig1/XC650409.ogg
thrnig1,[],"['male', 'song']",53.4802,22.6561,Luscinia luscinia,Thrush Nightingale,Franck Letellier ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/552456,thrnig1/XC552456.ogg
thrnig1,[],['song'],49.4963,23.9119,Luscinia luscinia,Thrush Nightingale,Rostyslav Romanyshyn,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/656738,thrnig1/XC656738.ogg
thrnig1,[],"['male', 'song']",49.4947,23.9635,Luscinia luscinia,Thrush Nightingale,Rostyslav Romanyshyn,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/564612,thrnig1/XC564612.ogg
thrnig1,[],['alarm call'],56.1377,47.353,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/494905,thrnig1/XC494905.ogg
thrnig1,[],['song'],55.7001,12.3001,Luscinia luscinia,Thrush Nightingale,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/54595,thrnig1/XC54595.ogg
thrnig1,[],[''],52.0664,27.7407,Luscinia luscinia,Thrush Nightingale,Nicolas Martinez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/727154,thrnig1/XC727154.ogg
thrnig1,[],"['call', 'flight call']",58.3971,26.5377,Luscinia luscinia,Thrush Nightingale,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/575229,thrnig1/XC575229.ogg
thrnig1,[],[''],50.3128,21.0541,Luscinia luscinia,Thrush Nightingale,DanielB,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/728590,thrnig1/XC728590.ogg
thrnig1,[],"['male', 'song']",53.5617,14.7479,Luscinia luscinia,Thrush Nightingale,Artur Staszewski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/687642,thrnig1/XC687642.ogg
thrnig1,[],"['male', 'song']",53.1357,14.3597,Luscinia luscinia,Thrush Nightingale,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/624629,thrnig1/XC624629.ogg
thrnig1,[],['song'],56.0929,47.2579,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/494893,thrnig1/XC494893.ogg
thrnig1,[],['song'],52.0693,27.7882,Luscinia luscinia,Thrush Nightingale,Twan Mols,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/431404,thrnig1/XC431404.ogg
thrnig1,[],['song'],51.4167,17.5667,Luscinia luscinia,Thrush Nightingale,Leszek Matacz,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/198563,thrnig1/XC198563.ogg
thrnig1,[],['song'],58.2693,22.4635,Luscinia luscinia,Thrush Nightingale,Karel H.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/553743,thrnig1/XC553743.ogg
thrnig1,[],['song'],64.3077,20.8697,Luscinia luscinia,Thrush Nightingale,Niklas Andersson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/484009,thrnig1/XC484009.ogg
thrnig1,[],"['shy song', 'song']",58.3971,26.5377,Luscinia luscinia,Thrush Nightingale,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/575402,thrnig1/XC575402.ogg
thrnig1,[],['song'],53.5009,22.7711,Luscinia luscinia,Thrush Nightingale,Graham Catley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/319487,thrnig1/XC319487.ogg
thrnig1,['wlwwar'],['song'],61.5626,29.5669,Luscinia luscinia,Thrush Nightingale,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/210613,thrnig1/XC210613.ogg
thrnig1,[],['song'],59.1763,15.4038,Luscinia luscinia,Thrush Nightingale,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/110336,thrnig1/XC110336.ogg
thrnig1,['wlwwar'],['song'],60.1113,24.4577,Luscinia luscinia,Thrush Nightingale,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/207111,thrnig1/XC207111.ogg
thrnig1,[],"['male', 'song']",56.1292,47.3617,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/270077,thrnig1/XC270077.ogg
thrnig1,[],['full song'],56.1377,47.353,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/494901,thrnig1/XC494901.ogg
thrnig1,[],"['call', 'juvenile']",55.0409,47.7274,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/189725,thrnig1/XC189725.ogg
thrnig1,[],"['adult', 'male', 'song']",52.4099,4.7494,Luscinia luscinia,Thrush Nightingale,Hans Groot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/595845,thrnig1/XC595845.ogg
thrnig1,['wlwwar'],"['male', 'song']",60.735,27.0034,Luscinia luscinia,Thrush Nightingale,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/315417,thrnig1/XC315417.ogg
thrnig1,[],['song'],60.1299,24.49,Luscinia luscinia,Thrush Nightingale,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/208985,thrnig1/XC208985.ogg
thrnig1,[],['song'],53.93921,13.40899,Luscinia luscinia,Thrush Nightingale,Rombout de Wijs,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/611021,thrnig1/XC611021.ogg
thrnig1,[],"['adult', 'male', 'song']",56.2423,25.3299,Luscinia luscinia,Thrush Nightingale,Kaspars Funts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/567040,thrnig1/XC567040.ogg
thrnig1,[],"['male', 'song']",56.4964,47.3734,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/134685,thrnig1/XC134685.ogg
thrnig1,[],['song'],57.7112,18.3714,Luscinia luscinia,Thrush Nightingale,Mikael Litsgård,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/290440,thrnig1/XC290440.ogg
thrnig1,[],"['adult', 'male', 'song']",55.5943,37.6751,Luscinia luscinia,Thrush Nightingale,Alexandra Vasilevskaya,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/649271,thrnig1/XC649271.ogg
thrnig1,[],['song'],58.3176,13.6118,Luscinia luscinia,Thrush Nightingale,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/449139,thrnig1/XC449139.ogg
thrnig1,[],[''],55.7144,37.5849,Luscinia luscinia,Thrush Nightingale,Alexandra Vasilevskaya,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/729864,thrnig1/XC729864.ogg
thrnig1,[],['call'],44.4445,28.7528,Luscinia luscinia,Thrush Nightingale,Gerard Kenter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/374444,thrnig1/XC374444.ogg
thrnig1,[],[''],59.8303,17.6641,Luscinia luscinia,Thrush Nightingale,Tomas Berg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/727319,thrnig1/XC727319.ogg
thrnig1,[],['song'],59.2766,27.8284,Luscinia luscinia,Thrush Nightingale,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/569436,thrnig1/XC569436.ogg
thrnig1,[],['song'],59.1746,15.3843,Luscinia luscinia,Thrush Nightingale,Mikael Litsgård,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/211458,thrnig1/XC211458.ogg
thrnig1,[],['song'],54.5689,11.9426,Luscinia luscinia,Thrush Nightingale,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/208335,thrnig1/XC208335.ogg
thrnig1,[],['song'],52.2638,6.6445,Luscinia luscinia,Thrush Nightingale,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471270,thrnig1/XC471270.ogg
thrnig1,[],['song'],52.7042,23.8435,Luscinia luscinia,Thrush Nightingale,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/483440,thrnig1/XC483440.ogg
thrnig1,[],[''],58.4085,26.2526,Luscinia luscinia,Thrush Nightingale,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/740276,thrnig1/XC740276.ogg
thrnig1,[],"['male', 'song']",53.8628,20.3086,Luscinia luscinia,Thrush Nightingale,Krzysztof Jankowski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/479836,thrnig1/XC479836.ogg
thrnig1,[],"['male', 'song']",53.2022,13.5678,Luscinia luscinia,Thrush Nightingale,Peter Waardenburg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/455616,thrnig1/XC455616.ogg
thrnig1,[],['song'],-1.0272,37.2805,Luscinia luscinia,Thrush Nightingale,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/216608,thrnig1/XC216608.ogg
thrnig1,[],"['alarm call', 'female', 'male']",56.092,47.2613,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/200480,thrnig1/XC200480.ogg
thrnig1,[],"['male', 'song']",58.6411,25.0307,Luscinia luscinia,Thrush Nightingale,FlackoWeasel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/563366,thrnig1/XC563366.ogg
thrnig1,[],['call'],58.3971,26.5377,Luscinia luscinia,Thrush Nightingale,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/575230,thrnig1/XC575230.ogg
thrnig1,[],['alarm call'],59.2587,17.7601,Luscinia luscinia,Thrush Nightingale,Hans Norelius,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/152506,thrnig1/XC152506.ogg
thrnig1,[],[''],51.4209,23.5976,Luscinia luscinia,Thrush Nightingale,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/697574,thrnig1/XC697574.ogg
thrnig1,[],['alarm call'],56.2423,25.3299,Luscinia luscinia,Thrush Nightingale,Kaspars Funts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/426021,thrnig1/XC426021.ogg
thrnig1,[],"['adult', 'song']",53.0764,14.339,Luscinia luscinia,Thrush Nightingale,Stephan Risch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/650411,thrnig1/XC650411.ogg
thrnig1,[],['song'],54.665,46.6726,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/490123,thrnig1/XC490123.ogg
thrnig1,[],['song'],55.0588,14.7617,Luscinia luscinia,Thrush Nightingale,Louis K. Poulsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/656676,thrnig1/XC656676.ogg
thrnig1,[],['call'],58.3971,26.5377,Luscinia luscinia,Thrush Nightingale,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/575399,thrnig1/XC575399.ogg
thrnig1,['wlwwar'],['song'],60.2331,25.1615,Luscinia luscinia,Thrush Nightingale,Hannu Varkki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/670544,thrnig1/XC670544.ogg
thrnig1,[],"['male', 'song']",48.4871,16.9278,Luscinia luscinia,Thrush Nightingale,Rudo Jureček,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/417556,thrnig1/XC417556.ogg
thrnig1,[],['song'],49.4961,23.9346,Luscinia luscinia,Thrush Nightingale,Rostislav Romanyshyn,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/372197,thrnig1/XC372197.ogg
thrnig1,['wlwwar'],['song'],53.133,14.3499,Luscinia luscinia,Thrush Nightingale,Annette Hamann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/417612,thrnig1/XC417612.ogg
thrnig1,[],['song'],51.223,22.5711,Luscinia luscinia,Thrush Nightingale,Marek Gajowiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/316859,thrnig1/XC316859.ogg
thrnig1,[],"['male', 'song']",51.9761,5.8835,Luscinia luscinia,Thrush Nightingale,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/287930,thrnig1/XC287930.ogg
thrnig1,[],['song'],-15.951,28.862,Luscinia luscinia,Thrush Nightingale,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/547966,thrnig1/XC547966.ogg
thrnig1,[],['alarm call'],60.63,21.8419,Luscinia luscinia,Thrush Nightingale,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/346050,thrnig1/XC346050.ogg
